Date,Outdoor Temperature (°C),Indoor Temperature (°C),Energy Price (p/kWh),Heat Demand (kWh),Heat Pump Status
2023-01-26 01:30:00,4.2,20.0,28.0,0.785,On
2023-01-26 02:00:00,4.0,20.0,27.54,0.7999999999999999,On
2023-01-26 02:30:00,4.0,20.0,26.7,0.7999999999999999,On
2023-01-26 03:00:00,3.9,20.0,28.66,0.8075,On
2023-01-26 03:30:00,3.9,20.0,26.46,0.8075,On
2023-01-26 04:00:00,3.6,20.0,28.22,0.8299999999999997,On
2023-01-26 04:30:00,3.6,20.0,26.26,0.8299999999999997,On
2023-01-26 05:00:00,3.6,20.0,30.87,0.8299999999999997,On
2023-01-26 05:30:00,3.6,20.0,29.33,0.8299999999999997,On
2023-01-26 06:00:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-26 06:30:00,3.7,20.0,31.75,0.8224999999999999,On
2023-01-26 07:00:00,3.4,20.0,31.11,0.8450000000000001,On
2023-01-26 07:30:00,3.4,20.0,32.24,0.8450000000000001,On
2023-01-26 08:00:00,3.4,20.0,32.24,0.8450000000000001,On
2023-01-26 08:30:00,3.4,20.0,32.24,0.8450000000000001,On
2023-01-26 09:00:00,3.2,20.0,32.24,0.86,On
2023-01-26 09:30:00,3.2,20.0,32.24,0.86,On
2023-01-26 10:00:00,3.8,20.0,32.24,0.8149999999999998,On
2023-01-26 10:30:00,3.8,20.0,32.24,0.8149999999999998,On
2023-01-26 11:00:00,4.2,20.0,32.24,0.785,On
2023-01-26 11:30:00,4.2,20.0,32.24,0.785,On
2023-01-26 12:00:00,3.9,20.0,32.24,0.8075,On
2023-01-26 12:30:00,3.9,20.0,32.24,0.8075,On
2023-01-26 13:00:00,3.3,20.0,32.24,0.8524999999999999,On
2023-01-26 13:30:00,3.3,20.0,32.24,0.8524999999999999,On
2023-01-26 14:00:00,3.0,20.0,32.24,0.8749999999999999,On
2023-01-26 14:30:00,3.0,20.0,32.24,0.8749999999999999,On
2023-01-26 15:00:00,2.9,20.0,30.87,0.8825,On
2023-01-26 15:30:00,2.9,20.0,32.24,0.8825,On
2023-01-26 16:00:00,2.5,20.0,32.24,0.9125,On
2023-01-26 16:30:00,2.5,20.0,32.24,0.9125,On
2023-01-26 17:00:00,2.3,20.0,32.24,0.9274999999999999,On
2023-01-26 17:30:00,2.3,20.0,32.24,0.9274999999999999,On
2023-01-26 18:00:00,2.9,20.0,32.24,0.8825,On
2023-01-26 18:30:00,2.9,20.0,32.24,0.8825,On
2023-01-26 19:00:00,1.7,20.0,32.24,0.9725,On
2023-01-26 19:30:00,1.7,20.0,30.69,0.9725,On
2023-01-26 20:00:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-26 20:30:00,1.5,20.0,30.43,0.9874999999999999,On
2023-01-26 21:00:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-26 21:30:00,2.1,20.0,26.46,0.9424999999999998,On
2023-01-26 22:00:00,1.5,20.0,29.11,0.9874999999999999,On
2023-01-26 22:30:00,1.5,20.0,24.7,0.9874999999999999,On
2023-01-26 23:00:00,1.4,20.0,28.0,0.995,On
2023-01-26 23:30:00,1.4,20.0,28.0,0.995,On
2023-01-27 00:00:00,1.2,20.0,28.66,1.0099999999999998,On
2023-01-27 00:30:00,1.2,20.0,30.87,1.0099999999999998,On
2023-01-27 01:00:00,0.9,20.0,29.24,1.0325000000000002,On
2023-01-27 01:30:00,0.9,20.0,27.34,1.0325000000000002,On
2023-01-27 02:00:00,0.9,20.0,28.89,1.0325000000000002,On
2023-01-27 02:30:00,0.9,20.0,27.78,1.0325000000000002,On
2023-01-27 03:00:00,1.5,20.0,29.11,0.9874999999999999,On
2023-01-27 03:30:00,1.5,20.0,27.12,0.9874999999999999,On
2023-01-27 04:00:00,1.5,20.0,28.49,0.9874999999999999,On
2023-01-27 04:30:00,1.5,20.0,27.56,0.9874999999999999,On
2023-01-27 05:00:00,2.1,20.0,30.87,0.9424999999999998,On
2023-01-27 05:30:00,2.1,20.0,30.09,0.9424999999999998,On
2023-01-27 06:00:00,2.3,20.0,32.24,0.9274999999999999,On
2023-01-27 06:30:00,2.3,20.0,31.97,0.9274999999999999,On
2023-01-27 07:00:00,2.3,20.0,30.63,0.9274999999999999,On
2023-01-27 07:30:00,2.3,20.0,32.24,0.9274999999999999,On
2023-01-27 08:00:00,2.6,20.0,32.24,0.9049999999999999,On
2023-01-27 08:30:00,2.6,20.0,32.24,0.9049999999999999,On
2023-01-27 09:00:00,3.1,20.0,32.24,0.8674999999999998,On
2023-01-27 09:30:00,3.1,20.0,32.24,0.8674999999999998,On
2023-01-27 10:00:00,3.8,20.0,32.24,0.8149999999999998,On
2023-01-27 10:30:00,3.8,20.0,32.24,0.8149999999999998,On
2023-01-27 11:00:00,4.3,20.0,32.24,0.7775,On
2023-01-27 11:30:00,4.3,20.0,32.24,0.7775,On
2023-01-27 12:00:00,5.0,20.0,32.24,0.725,On
2023-01-27 12:30:00,5.0,20.0,32.24,0.725,On
2023-01-27 13:00:00,4.9,20.0,32.24,0.7324999999999998,On
2023-01-27 13:30:00,4.9,20.0,32.24,0.7324999999999998,On
2023-01-27 14:00:00,4.7,20.0,32.24,0.7474999999999999,On
2023-01-27 14:30:00,4.7,20.0,32.24,0.7474999999999999,On
2023-01-27 15:00:00,4.2,20.0,32.24,0.785,On
2023-01-27 15:30:00,4.2,20.0,32.24,0.785,On
2023-01-27 16:00:00,4.0,20.0,32.24,0.7999999999999999,On
2023-01-27 16:30:00,4.0,20.0,32.24,0.7999999999999999,On
2023-01-27 17:00:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 17:30:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 18:00:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 18:30:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 19:00:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 19:30:00,3.7,20.0,32.24,0.8224999999999999,On
2023-01-27 20:00:00,3.6,20.0,32.24,0.8299999999999997,On
2023-01-27 20:30:00,3.6,20.0,29.99,0.8299999999999997,On
2023-01-27 21:00:00,2.9,20.0,32.24,0.8825,On
2023-01-27 21:30:00,2.9,20.0,28.0,0.8825,On
2023-01-27 22:00:00,3.1,20.0,31.95,0.8674999999999998,On
2023-01-27 22:30:00,3.1,20.0,27.56,0.8674999999999998,On
2023-01-27 23:00:00,2.7,20.0,29.33,0.8975000000000001,On
2023-01-27 23:30:00,2.7,20.0,26.46,0.8975000000000001,On
2023-01-28 00:00:00,2.6,20.0,26.8,0.9049999999999999,On
2023-01-28 00:30:00,2.6,20.0,30.09,0.9049999999999999,On
2023-01-28 01:00:00,2.6,20.0,29.4,0.9049999999999999,On
2023-01-28 01:30:00,2.6,20.0,28.44,0.9049999999999999,On
2023-01-28 02:00:00,1.4,20.0,29.46,0.995,On
2023-01-28 02:30:00,1.4,20.0,27.14,0.995,On
2023-01-28 03:00:00,2.5,20.0,28.89,0.9125,On
2023-01-28 03:30:00,2.5,20.0,26.44,0.9125,On
2023-01-28 04:00:00,2.4,20.0,26.6,0.92,On
2023-01-28 04:30:00,2.4,20.0,27.21,0.92,On
2023-01-28 05:00:00,2.6,20.0,26.86,0.9049999999999999,On
2023-01-28 05:30:00,2.6,20.0,27.48,0.9049999999999999,On
2023-01-28 06:00:00,2.0,20.0,26.46,0.9499999999999998,On
2023-01-28 06:30:00,2.0,20.0,28.07,0.9499999999999998,On
2023-01-28 07:00:00,2.0,20.0,27.56,0.9499999999999998,On
2023-01-28 07:30:00,2.0,20.0,32.24,0.9499999999999998,On
2023-01-28 08:00:00,2.1,20.0,30.32,0.9424999999999998,On
2023-01-28 08:30:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-28 09:00:00,2.8,20.0,32.24,0.8899999999999998,On
2023-01-28 09:30:00,2.8,20.0,32.24,0.8899999999999998,On
2023-01-28 10:00:00,3.5,20.0,32.24,0.8375,On
2023-01-28 10:30:00,3.5,20.0,32.24,0.8375,On
2023-01-28 11:00:00,3.5,20.0,32.04,0.8375,On
2023-01-28 11:30:00,3.5,20.0,31.97,0.8375,On
2023-01-28 12:00:00,2.8,20.0,29.81,0.8899999999999998,On
2023-01-28 12:30:00,2.8,20.0,29.11,0.8899999999999998,On
2023-01-28 13:00:00,2.8,20.0,30.71,0.8899999999999998,On
2023-01-28 13:30:00,2.8,20.0,29.04,0.8899999999999998,On
2023-01-28 14:00:00,2.8,20.0,31.97,0.8899999999999998,On
2023-01-28 14:30:00,2.8,20.0,32.24,0.8899999999999998,On
2023-01-28 15:00:00,3.2,20.0,30.32,0.86,On
2023-01-28 15:30:00,3.2,20.0,32.24,0.86,On
2023-01-28 16:00:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-28 16:30:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-28 17:00:00,1.7,20.0,32.24,0.9725,On
2023-01-28 17:30:00,1.7,20.0,32.24,0.9725,On
2023-01-28 18:00:00,1.7,20.0,32.24,0.9725,On
2023-01-28 18:30:00,1.7,20.0,32.24,0.9725,On
2023-01-28 19:00:00,2.3,20.0,32.24,0.9274999999999999,On
2023-01-28 19:30:00,2.3,20.0,31.84,0.9274999999999999,On
2023-01-28 20:00:00,1.9,20.0,32.24,0.9575000000000001,On
2023-01-28 20:30:00,1.9,20.0,31.33,0.9575000000000001,On
2023-01-28 21:00:00,1.9,20.0,30.65,0.9575000000000001,On
2023-01-28 21:30:00,1.9,20.0,31.97,0.9575000000000001,On
2023-01-28 22:00:00,1.5,20.0,31.97,0.9874999999999999,On
2023-01-28 22:30:00,1.5,20.0,29.55,0.9874999999999999,On
2023-01-28 23:00:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-28 23:30:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-29 00:00:00,1.2,20.0,30.57,1.0099999999999998,On
2023-01-29 00:30:00,1.2,20.0,32.24,1.0099999999999998,On
2023-01-29 01:00:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-29 01:30:00,1.5,20.0,31.75,0.9874999999999999,On
2023-01-29 02:00:00,1.5,20.0,29.28,0.9874999999999999,On
2023-01-29 02:30:00,1.5,20.0,29.81,0.9874999999999999,On
2023-01-29 03:00:00,1.6,20.0,32.24,0.9799999999999999,On
2023-01-29 03:30:00,1.6,20.0,28.22,0.9799999999999999,On
2023-01-29 04:00:00,1.9,20.0,28.66,0.9575000000000001,On
2023-01-29 04:30:00,1.9,20.0,28.66,0.9575000000000001,On
2023-01-29 05:00:00,1.7,20.0,28.6,0.9725,On
2023-01-29 05:30:00,1.7,20.0,26.9,0.9725,On
2023-01-29 06:00:00,1.6,20.0,29.34,0.9799999999999999,On
2023-01-29 06:30:00,1.6,20.0,29.95,0.9799999999999999,On
2023-01-29 07:00:00,1.5,20.0,27.06,0.9874999999999999,On
2023-01-29 07:30:00,1.5,20.0,28.44,0.9874999999999999,On
2023-01-29 08:00:00,1.5,20.0,27.01,0.9874999999999999,On
2023-01-29 08:30:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-29 09:00:00,1.2,20.0,31.86,1.0099999999999998,On
2023-01-29 09:30:00,1.2,20.0,32.24,1.0099999999999998,On
2023-01-29 10:00:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-29 10:30:00,2.1,20.0,32.24,0.9424999999999998,On
2023-01-29 11:00:00,2.5,20.0,30.15,0.9125,On
2023-01-29 11:30:00,2.5,20.0,29.28,0.9125,On
2023-01-29 12:00:00,2.6,20.0,27.52,0.9049999999999999,On
2023-01-29 12:30:00,2.6,20.0,26.68,0.9049999999999999,On
2023-01-29 13:00:00,3.0,20.0,24.36,0.8749999999999999,On
2023-01-29 13:30:00,3.0,20.0,22.71,0.8749999999999999,On
2023-01-29 14:00:00,3.1,20.0,22.01,0.8674999999999998,On
2023-01-29 14:30:00,3.1,20.0,23.48,0.8674999999999998,On
2023-01-29 15:00:00,2.6,20.0,22.05,0.9049999999999999,On
2023-01-29 15:30:00,2.6,20.0,26.26,0.9049999999999999,On
2023-01-29 16:00:00,2.4,20.0,32.24,0.92,On
2023-01-29 16:30:00,2.4,20.0,32.24,0.92,On
2023-01-29 17:00:00,1.9,20.0,32.24,0.9575000000000001,On
2023-01-29 17:30:00,1.9,20.0,32.24,0.9575000000000001,On
2023-01-29 18:00:00,1.7,20.0,32.24,0.9725,On
2023-01-29 18:30:00,1.7,20.0,32.24,0.9725,On
2023-01-29 19:00:00,1.5,20.0,32.24,0.9874999999999999,On
2023-01-29 19:30:00,1.5,20.0,27.52,0.9874999999999999,On
2023-01-29 20:00:00,1.3,20.0,32.24,1.0025,On
2023-01-29 20:30:00,1.3,20.0,25.47,1.0025,On
2023-01-29 21:00:00,1.1,20.0,32.24,1.0174999999999996,On
2023-01-29 21:30:00,1.1,20.0,20.86,1.0174999999999996,On
2023-01-29 22:00:00,0.9,20.0,27.43,1.0325000000000002,On
2023-01-29 22:30:00,0.9,20.0,17.09,1.0325000000000002,On
2023-01-29 23:00:00,1.1,20.0,25.42,1.0174999999999996,On
2023-01-29 23:30:00,1.1,20.0,19.84,1.0174999999999996,On
2023-01-30 00:00:00,1.1,20.0,13.23,1.0174999999999996,On
2023-01-30 00:30:00,1.1,20.0,20.88,1.0174999999999996,On
2023-01-30 01:00:00,0.8,20.0,17.98,1.04,On
2023-01-30 01:30:00,0.8,20.0,12.45,1.04,On
2023-01-30 02:00:00,1.2,20.0,12.79,1.0099999999999998,On
2023-01-30 02:30:00,1.2,20.0,9.92,1.0099999999999998,On
2023-01-30 03:00:00,1.4,20.0,17.46,0.995,On
2023-01-30 03:30:00,1.4,20.0,6.66,3.337130944444444,On
2023-01-30 04:00:00,1.2,22.0,10.63,0.0,Off
2023-01-30 04:30:00,1.2,20.941669061385397,14.47,0.0,Off
2023-01-30 05:00:00,1.5,19.95575607809163,21.15,1.0359942351594627,On
2023-01-30 05:30:00,1.5,20.0,28.47,0.9874999999999999,On
2023-01-30 06:00:00,1.9,20.0,31.39,0.9575000000000001,On
2023-01-30 06:30:00,1.9,20.0,28.66,0.9575000000000001,On
2023-01-30 07:00:00,1.4,20.0,29.55,0.995,On
2023-01-30 07:30:00,1.4,20.0,32.24,0.995,On
2023-01-30 08:00:00,0.6,20.0,32.24,1.0549999999999997,On
2023-01-30 08:30:00,0.6,20.0,32.24,1.0549999999999997,On
2023-01-30 09:00:00,1.7,20.0,32.24,0.9725,On
2023-01-30 09:30:00,1.7,20.0,32.24,0.9725,On
2023-01-30 10:00:00,3.3,20.0,32.24,0.8524999999999999,On
2023-01-30 10:30:00,3.3,20.0,31.31,0.8524999999999999,On
2023-01-30 11:00:00,3.9,20.0,30.87,0.8075,On
2023-01-30 11:30:00,3.9,20.0,29.63,0.8075,On
2023-01-30 12:00:00,4.3,20.0,28.22,0.7775,On
2023-01-30 12:30:00,4.3,20.0,28.22,0.7775,On
2023-01-30 13:00:00,4.4,20.0,28.44,0.7699999999999999,On
2023-01-30 13:30:00,4.4,20.0,28.22,0.7699999999999999,On
2023-01-30 14:00:00,3.8,20.0,31.53,0.8149999999999998,On
2023-01-30 14:30:00,3.8,20.0,31.97,0.8149999999999998,On
2023-01-30 15:00:00,2.4,20.0,29.19,0.92,On
2023-01-30 15:30:00,2.4,20.0,31.97,0.92,On
2023-01-30 16:00:00,-0.4,20.0,32.24,1.13,On
2023-01-30 16:30:00,-0.4,20.0,32.24,1.13,On
2023-01-30 17:00:00,-1.0,20.0,32.24,1.1749999999999998,On
2023-01-30 17:30:00,-1.0,20.0,32.24,1.1749999999999998,On
2023-01-30 18:00:00,-0.9,20.0,32.24,1.1675,On
2023-01-30 18:30:00,-0.9,20.0,32.24,1.1675,On
2023-01-30 19:00:00,-1.6,20.0,32.24,1.2200000000000002,On
2023-01-30 19:30:00,-1.6,20.0,31.97,1.2200000000000002,On
2023-01-30 20:00:00,-1.8,20.0,32.24,1.2349999999999999,On
2023-01-30 20:30:00,-1.8,20.0,29.48,1.2349999999999999,On
2023-01-30 21:00:00,-1.9,20.0,30.65,1.2424999999999997,On
2023-01-30 21:30:00,-1.9,20.0,27.56,1.2424999999999997,On
2023-01-30 22:00:00,-1.9,20.0,28.66,1.2424999999999997,On
2023-01-30 22:30:00,-1.9,20.0,25.27,1.2424999999999997,On
2023-01-30 23:00:00,-1.6,20.0,28.38,1.2200000000000002,On
2023-01-30 23:30:00,-1.6,20.0,27.01,1.2200000000000002,On
2023-01-31 00:00:00,-3.2,20.0,30.57,1.3399999999999999,On
2023-01-31 00:30:00,-3.2,20.0,31.97,1.3399999999999999,On
2023-01-31 01:00:00,-2.6,20.0,30.57,1.295,On
2023-01-31 01:30:00,-2.6,20.0,24.25,1.295,On
2023-01-31 02:00:00,-2.9,20.0,23.81,1.3175,On
2023-01-31 02:30:00,-2.9,20.0,20.95,1.3175,On
2023-01-31 03:00:00,-3.1,20.0,22.27,1.3325,On
2023-01-31 03:30:00,-3.1,20.0,17.68,1.3325,On
2023-01-31 04:00:00,-2.6,20.0,19.91,1.295,On
2023-01-31 04:30:00,-2.6,20.0,19.84,1.295,On
2023-01-31 05:00:00,-3.5,20.0,22.41,1.3624999999999998,On
2023-01-31 05:30:00,-3.5,20.0,24.25,1.3624999999999998,On
2023-01-31 06:00:00,-4.9,20.0,31.97,1.4674999999999998,On
2023-01-31 06:30:00,-4.9,20.0,32.24,1.4674999999999998,On
2023-01-31 07:00:00,-4.7,20.0,32.24,1.4524999999999997,On
2023-01-31 07:30:00,-4.7,20.0,32.24,1.4524999999999997,On
2023-01-31 08:00:00,-3.9,20.0,32.24,1.3924999999999996,On
2023-01-31 08:30:00,-3.9,20.0,32.24,1.3924999999999996,On
2023-01-31 09:00:00,-1.8,20.0,32.24,1.2349999999999999,On
2023-01-31 09:30:00,-1.8,20.0,32.24,1.2349999999999999,On
2023-01-31 10:00:00,1.2,20.0,28.66,1.0099999999999998,On
2023-01-31 10:30:00,1.2,20.0,26.6,1.0099999999999998,On
2023-01-31 11:00:00,3.8,20.0,27.45,0.8149999999999998,On
2023-01-31 11:30:00,3.8,20.0,26.46,0.8149999999999998,On
2023-01-31 12:00:00,2.3,20.0,26.46,0.9274999999999999,On
2023-01-31 12:30:00,2.3,20.0,25.36,0.9274999999999999,On
2023-01-31 13:00:00,4.2,20.0,25.76,0.785,On
2023-01-31 13:30:00,4.2,20.0,24.25,0.785,On
2023-01-31 14:00:00,3.4,20.0,25.74,0.8450000000000001,On
2023-01-31 14:30:00,3.4,20.0,25.36,0.8450000000000001,On
2023-01-31 15:00:00,2.8,20.0,27.7,0.8899999999999998,On
2023-01-31 15:30:00,2.8,20.0,30.87,0.8899999999999998,On
2023-01-31 16:00:00,-0.5,20.0,32.24,1.1374999999999997,On
2023-01-31 16:30:00,-0.5,20.0,32.24,1.1374999999999997,On
2023-01-31 17:00:00,-1.3,20.0,32.24,1.1974999999999998,On
2023-01-31 17:30:00,-1.3,20.0,32.24,1.1974999999999998,On
2023-01-31 18:00:00,-2.3,20.0,32.24,1.2725,On
2023-01-31 18:30:00,-2.3,20.0,32.24,1.2725,On
2023-01-31 19:00:00,-1.6,20.0,32.24,1.2200000000000002,On
2023-01-31 19:30:00,-1.6,20.0,29.02,1.2200000000000002,On
2023-01-31 20:00:00,-3.6,20.0,29.77,1.37,On
2023-01-31 20:30:00,-3.6,20.0,30.43,1.37,On
2023-01-31 21:00:00,-3.7,20.0,32.24,1.3775,On
2023-01-31 21:30:00,-3.7,20.0,30.87,1.3775,On
2023-01-31 22:00:00,-3.7,20.0,32.24,1.3775,On
2023-01-31 22:30:00,-3.7,20.0,27.47,1.3775,On
2023-01-31 23:00:00,-3.6,20.0,26.46,1.37,On
2023-01-31 23:30:00,-3.6,20.0,21.83,1.37,On
2023-02-01 00:00:00,-2.8,20.0,22.27,1.31,On
2023-02-01 00:30:00,-2.8,20.0,27.34,1.31,On
2023-02-01 01:00:00,-3.7,20.0,25.2,1.3775,On
2023-02-01 01:30:00,-3.7,20.0,18.46,1.3775,On
2023-02-01 02:00:00,-5.0,20.0,18.02,1.475,On
2023-02-01 02:30:00,-5.0,20.0,16.37,1.475,On
2023-02-01 03:00:00,-3.8,20.0,15.88,1.3849999999999998,On
2023-02-01 03:30:00,-3.8,20.0,13.89,1.3849999999999998,On
2023-02-01 04:00:00,-4.9,20.0,15.17,1.4674999999999998,On
2023-02-01 04:30:00,-4.9,20.0,14.65,1.4674999999999998,On
2023-02-01 05:00:00,-5.1,20.0,17.34,1.4825,On
2023-02-01 05:30:00,-5.1,20.0,26.76,1.4825,On
2023-02-01 06:00:00,-5.3,20.0,27.56,1.4975,On
2023-02-01 06:30:00,-5.3,20.0,32.24,1.4975,On
2023-02-01 07:00:00,-5.3,20.0,32.24,1.4975,On
2023-02-01 07:30:00,-5.3,20.0,32.24,1.4975,On
2023-02-01 08:00:00,-4.1,20.0,32.24,1.4075000000000002,On
2023-02-01 08:30:00,-4.1,20.0,32.24,1.4075000000000002,On
2023-02-01 09:00:00,-3.5,20.0,32.01,1.3624999999999998,On
2023-02-01 09:30:00,-3.5,20.0,29.28,1.3624999999999998,On
2023-02-01 10:00:00,-1.6,20.0,30.43,1.2200000000000002,On
2023-02-01 10:30:00,-1.6,20.0,27.56,1.2200000000000002,On
2023-02-01 11:00:00,0.0,20.0,27.34,1.1,On
2023-02-01 11:30:00,0.0,20.0,27.7,1.1,On
2023-02-01 12:00:00,1.5,20.0,24.92,0.9874999999999999,On
2023-02-01 12:30:00,1.5,20.0,26.1,0.9874999999999999,On
2023-02-01 13:00:00,2.5,20.0,25.8,0.9125,On
2023-02-01 13:30:00,2.5,20.0,26.42,0.9125,On
2023-02-01 14:00:00,2.6,20.0,27.6,0.9049999999999999,On
2023-02-01 14:30:00,2.6,20.0,28.12,0.9049999999999999,On
2023-02-01 15:00:00,2.9,20.0,25.68,0.8825,On
2023-02-01 15:30:00,2.9,20.0,29.33,0.8825,On
2023-02-01 16:00:00,2.3,20.0,32.24,0.9274999999999999,On
2023-02-01 16:30:00,2.3,20.0,32.24,0.9274999999999999,On
2023-02-01 17:00:00,1.1,20.0,32.24,1.0174999999999996,On
2023-02-01 17:30:00,1.1,20.0,32.24,1.0174999999999996,On
2023-02-01 18:00:00,0.6,20.0,32.24,1.0549999999999997,On
2023-02-01 18:30:00,0.6,20.0,32.24,1.0549999999999997,On
2023-02-01 19:00:00,-0.2,20.0,32.24,1.1149999999999998,On
2023-02-01 19:30:00,-0.2,20.0,30.87,1.1149999999999998,On
2023-02-01 20:00:00,-0.1,20.0,31.31,1.1075,On
2023-02-01 20:30:00,-0.1,20.0,28.95,1.1075,On
2023-02-01 21:00:00,0.5,20.0,30.21,1.0625,On
2023-02-01 21:30:00,0.5,20.0,29.55,1.0625,On
2023-02-01 22:00:00,1.1,20.0,31.65,1.0174999999999996,On
2023-02-01 22:30:00,1.1,20.0,25.58,1.0174999999999996,On
2023-02-01 23:00:00,1.1,20.0,30.05,1.0174999999999996,On
2023-02-01 23:30:00,1.1,20.0,26.02,1.0174999999999996,On
2023-02-02 00:00:00,1.5,20.0,24.15,0.9874999999999999,On
2023-02-02 00:30:00,1.5,20.0,26.46,0.9874999999999999,On
2023-02-02 01:00:00,1.7,20.0,25.12,0.9725,On
2023-02-02 01:30:00,1.7,20.0,24.17,0.9725,On
2023-02-02 02:00:00,1.2,20.0,23.37,1.0099999999999998,On
2023-02-02 02:30:00,1.2,20.0,21.97,1.0099999999999998,On
2023-02-02 03:00:00,1.4,20.0,21.69,0.995,On
2023-02-02 03:30:00,1.4,20.0,19.67,0.995,On
2023-02-02 04:00:00,1.9,20.0,23.15,0.9575000000000001,On
2023-02-02 04:30:00,1.9,20.0,22.05,0.9575000000000001,On
2023-02-02 05:00:00,1.4,20.0,21.01,0.995,On
2023-02-02 05:30:00,1.4,20.0,24.25,0.995,On
2023-02-02 06:00:00,1.1,20.0,30.65,1.0174999999999996,On
2023-02-02 06:30:00,1.1,20.0,31.59,1.0174999999999996,On
2023-02-02 07:00:00,1.2,20.0,32.11,1.0099999999999998,On
2023-02-02 07:30:00,1.2,20.0,32.24,1.0099999999999998,On
2023-02-02 08:00:00,1.3,20.0,32.24,1.0025,On
2023-02-02 08:30:00,1.3,20.0,32.24,1.0025,On
2023-02-02 09:00:00,1.2,20.0,32.24,1.0099999999999998,On
2023-02-02 09:30:00,1.2,20.0,32.24,1.0099999999999998,On
2023-02-02 10:00:00,1.4,20.0,32.24,0.995,On
2023-02-02 10:30:00,1.4,20.0,32.24,0.995,On
2023-02-02 11:00:00,1.6,20.0,31.75,0.9799999999999999,On
2023-02-02 11:30:00,1.6,20.0,30.87,0.9799999999999999,On
2023-02-02 12:00:00,1.8,20.0,31.75,0.965,On
2023-02-02 12:30:00,1.8,20.0,30.87,0.965,On
2023-02-02 13:00:00,2.2,20.0,31.79,0.9349999999999999,On
2023-02-02 13:30:00,2.2,20.0,30.87,0.9349999999999999,On
2023-02-02 14:00:00,2.1,20.0,31.73,0.9424999999999998,On
2023-02-02 14:30:00,2.1,20.0,31.68,0.9424999999999998,On
2023-02-02 15:00:00,2.1,20.0,29.13,0.9424999999999998,On
2023-02-02 15:30:00,2.1,20.0,32.24,0.9424999999999998,On
2023-02-02 16:00:00,2.0,20.0,32.24,0.9499999999999998,On
2023-02-02 16:30:00,2.0,20.0,32.24,0.9499999999999998,On
2023-02-02 17:00:00,1.9,20.0,32.24,0.9575000000000001,On
2023-02-02 17:30:00,1.9,20.0,32.24,0.9575000000000001,On
2023-02-02 18:00:00,2.1,20.0,32.24,0.9424999999999998,On
2023-02-02 18:30:00,2.1,20.0,32.24,0.9424999999999998,On
2023-02-02 19:00:00,2.0,20.0,32.24,0.9499999999999998,On
2023-02-02 19:30:00,2.0,20.0,32.24,0.9499999999999998,On
2023-02-02 20:00:00,2.0,20.0,31.33,0.9499999999999998,On
2023-02-02 20:30:00,2.0,20.0,32.24,0.9499999999999998,On
2023-02-02 21:00:00,1.8,20.0,31.55,0.965,On
2023-02-02 21:30:00,1.8,20.0,26.46,0.965,On
2023-02-02 22:00:00,2.1,20.0,30.16,0.9424999999999998,On
2023-02-02 22:30:00,2.1,20.0,22.05,0.9424999999999998,On
2023-02-02 23:00:00,1.9,20.0,20.72,0.9575000000000001,On
2023-02-02 23:30:00,1.9,20.0,12.13,0.9575000000000001,On
2023-02-03 00:00:00,1.9,20.0,12.21,0.9575000000000001,On
2023-02-03 00:30:00,1.9,20.0,23.15,0.9575000000000001,On
2023-02-03 01:00:00,5.0,20.0,19.58,0.725,On
2023-02-03 01:30:00,5.0,20.0,15.04,0.725,On
2023-02-03 02:00:00,5.5,20.0,18.72,0.6874999999999999,On
2023-02-03 02:30:00,5.5,20.0,16.82,0.6874999999999999,On
2023-02-03 03:00:00,4.4,20.0,17.88,0.7699999999999999,On
2023-02-03 03:30:00,4.4,20.0,15.88,0.7699999999999999,On
2023-02-03 04:00:00,4.8,20.0,17.2,0.7399999999999999,On
2023-02-03 04:30:00,4.8,20.0,18.0,0.7399999999999999,On
2023-02-03 05:00:00,4.8,20.0,14.77,0.7399999999999999,On
2023-02-03 05:30:00,4.8,20.0,26.46,0.7399999999999999,On
2023-02-03 06:00:00,4.9,20.0,29.26,0.7324999999999998,On
2023-02-03 06:30:00,4.9,20.0,31.55,0.7324999999999998,On
2023-02-03 07:00:00,3.7,20.0,28.66,0.8224999999999999,On
2023-02-03 07:30:00,3.7,20.0,32.24,0.8224999999999999,On
2023-02-03 08:00:00,6.3,20.0,32.24,0.6274999999999998,On
2023-02-03 08:30:00,6.3,20.0,32.24,0.6274999999999998,On
2023-02-03 09:00:00,5.9,20.0,32.24,0.6574999999999999,On
