Date,Outdoor Temperature (°C),Heat Demand (kWh),Flow Temperature (°C),Target Flow Temperature (°C),Heat Pump Status
2023-07-03 11:30:00,14.8,0.5579999999999999,50.032250358337315,50.0,On
2023-07-03 12:00:00,16.3,0.42299999999999993,50.43215480172002,50.0,On
2023-07-03 12:30:00,16.3,0.42299999999999993,50.735308170090775,50.0,On
2023-07-03 13:00:00,15.8,0.0,51.03846153846153,50.0,Off
2023-07-03 13:30:00,15.8,0.0,50.70305781175346,50.0,Off
2023-07-03 14:00:00,14.9,0.0,50.36765408504539,50.0,Off
2023-07-03 14:30:00,14.9,0.0,49.974199713330144,50.0,Off
2023-07-03 15:00:00,14.9,0.0,49.5807453416149,50.0,Off
2023-07-03 15:30:00,14.9,0.0,49.18729096989966,50.0,Off
2023-07-03 16:00:00,14.9,0.5489999999999999,48.79383659818441,50.0,On
2023-07-03 16:30:00,14.9,0.5489999999999999,49.606545628284756,50.0,On
2023-07-03 17:00:00,15.4,0.504,50.0,50.0,On
2023-07-03 17:30:00,15.4,0.504,50.36120401337793,50.0,On
2023-07-03 18:00:00,14.2,0.612,50.72240802675586,50.0,On
2023-07-03 18:30:00,14.2,0.0,51.16101290014334,50.0,Off
2023-07-03 19:00:00,13.3,0.0,50.72240802675586,50.0,Off
2023-07-03 19:30:00,13.3,0.0,50.22575250836121,50.0,Off
2023-07-03 20:00:00,12.0,0.0,49.729096989966564,50.0,Off
2023-07-03 20:30:00,12.0,0.0,49.1485905398949,50.0,Off
2023-07-03 21:00:00,13.5,0.6749999999999999,48.56808408982323,50.0,On
2023-07-03 21:30:00,13.5,0.6749999999999999,49.51624462494028,50.0,On
2023-07-03 22:00:00,13.3,0.693,50.0,50.0,On
2023-07-03 22:30:00,13.3,0.693,50.49665551839465,50.0,On
2023-07-03 23:00:00,12.7,0.747,50.993311036789294,50.0,On
2023-07-03 23:30:00,12.7,0.0,51.52866698518872,50.0,Off
2023-07-04 00:00:00,12.8,0.0,50.993311036789294,50.0,Off
2023-07-04 00:30:00,12.8,0.0,50.46440516005733,50.0,Off
2023-07-04 01:00:00,12.4,0.0,49.93549928332537,50.0,Off
2023-07-04 01:30:00,12.4,0.0,49.38079311992355,50.0,Off
2023-07-04 02:00:00,12.4,0.7739999999999999,48.826086956521735,50.0,On
2023-07-04 02:30:00,12.4,0.7739999999999999,49.44529383659818,50.0,On
2023-07-04 03:00:00,11.6,0.846,50.0,50.0,On
2023-07-04 03:30:00,11.6,0.846,50.606306736741516,50.0,On
2023-07-04 04:00:00,11.8,0.0,51.21261347348303,50.0,Off
2023-07-04 04:30:00,11.8,0.0,50.61920688007644,50.0,Off
2023-07-04 05:00:00,12.8,0.0,50.02580028666985,50.0,Off
2023-07-04 05:30:00,12.8,0.0,49.49689440993789,50.0,Off
2023-07-04 06:00:00,13.6,0.666,48.967988533205926,50.0,On
2023-07-04 06:30:00,13.6,0.666,49.52269469660774,50.0,On
2023-07-04 07:00:00,15.8,0.4679999999999999,50.0,50.0,On
2023-07-04 07:30:00,15.8,0.4679999999999999,50.33540372670807,50.0,On
2023-07-04 08:00:00,17.9,0.27900000000000014,50.670807453416145,50.0,On
2023-07-04 08:30:00,17.9,0.27900000000000014,50.8707596751075,50.0,On
2023-07-04 09:00:00,18.2,0.0,51.070711896798855,50.0,Off
2023-07-04 09:30:00,18.2,0.0,50.89010989010989,50.0,Off
2023-07-04 10:00:00,20.1,0.0,50.709507883420926,50.0,Off
2023-07-04 10:30:00,20.1,0.0,50.65145723841376,50.0,Off
2023-07-04 11:00:00,20.1,0.0,50.5934065934066,50.0,Off
2023-07-04 11:30:00,20.1,0.0,50.535355948399435,50.0,Off
2023-07-04 12:00:00,20.3,0.0,50.47730530339227,50.0,Off
2023-07-04 12:30:00,20.3,0.0,50.43215480172003,50.0,Off
2023-07-04 13:00:00,20.7,0.0,50.38700430004779,50.0,Off
2023-07-04 13:30:00,20.7,0.0,50.3676540850454,50.0,Off
2023-07-04 14:00:00,21.9,0.0,21.9,21.9,Off
2023-07-04 14:30:00,21.9,0.0,21.9,21.9,Off
2023-07-04 15:00:00,22.3,0.0,22.3,22.3,Off
2023-07-04 15:30:00,22.3,0.0,22.3,22.3,Off
2023-07-04 16:00:00,22.7,0.0,22.7,22.7,Off
2023-07-04 16:30:00,22.7,0.0,22.7,22.7,Off
2023-07-04 17:00:00,22.3,0.0,22.3,22.3,Off
2023-07-04 17:30:00,22.3,0.0,22.3,22.3,Off
2023-07-04 18:00:00,21.2,0.0,21.2,21.2,Off
2023-07-04 18:30:00,21.2,0.0,21.2,21.2,Off
2023-07-04 19:00:00,19.5,0.135,21.2,50.0,On
2023-07-04 19:30:00,19.5,0.135,49.903248924988056,50.0,On
2023-07-04 20:00:00,18.2,0.25200000000000006,50.0,50.0,On
2023-07-04 20:30:00,18.2,0.25200000000000006,50.180602006688964,50.0,On
2023-07-04 21:00:00,16.6,0.39599999999999985,50.36120401337793,50.0,On
2023-07-04 21:30:00,16.6,0.39599999999999985,50.645007166746296,50.0,On
2023-07-04 22:00:00,16.3,0.42299999999999993,50.928810320114664,50.0,On
2023-07-04 22:30:00,16.3,0.0,51.23196368848542,50.0,Off
2023-07-04 23:00:00,14.3,0.0,50.928810320114664,50.0,Off
2023-07-04 23:30:00,14.3,0.0,50.49665551839465,50.0,Off
2023-07-05 00:00:00,13.8,0.0,50.06450071667463,50.0,Off
2023-07-05 00:30:00,13.8,0.0,49.6000955566173,50.0,Off
2023-07-05 01:00:00,15.6,0.0,49.135690396559966,50.0,Off
2023-07-05 01:30:00,15.6,0.486,48.78738652651697,50.0,On
2023-07-05 02:00:00,13.3,0.693,49.651696129957,50.0,On
2023-07-05 02:30:00,13.3,0.693,50.14835164835165,50.0,On
2023-07-05 03:00:00,13.3,0.693,50.645007166746296,50.0,On
2023-07-05 03:30:00,13.3,0.0,51.14166268514094,50.0,Off
2023-07-05 04:00:00,11.9,0.0,50.645007166746296,50.0,Off
2023-07-05 04:30:00,11.9,0.0,50.058050645007164,50.0,Off
2023-07-05 05:00:00,12.6,0.0,49.47109412326803,50.0,Off
2023-07-05 05:30:00,12.6,0.756,48.929288103201145,50.0,On
2023-07-05 06:00:00,15.0,0.54,49.458193979933114,50.0,On
2023-07-05 06:30:00,15.0,0.54,49.84519827998089,50.0,On
2023-07-05 07:00:00,17.3,0.3329999999999999,50.23220258002867,50.0,On
2023-07-05 07:30:00,17.3,0.3329999999999999,50.4708552317248,50.0,On
2023-07-05 08:00:00,17.5,0.315,50.709507883420926,50.0,On
2023-07-05 08:30:00,17.5,0.315,50.93526039178213,50.0,On
2023-07-05 09:00:00,19.8,0.0,51.161012900143334,50.0,Off
2023-07-05 09:30:00,19.8,0.0,51.08361204013378,50.0,Off
2023-07-05 10:00:00,21.0,0.0,21.0,21.0,Off
2023-07-05 10:30:00,21.0,0.0,21.0,21.0,Off
2023-07-05 11:00:00,21.9,0.0,21.9,21.9,Off
2023-07-05 11:30:00,21.9,0.0,21.9,21.9,Off
2023-07-05 12:00:00,22.8,0.0,22.8,22.8,Off
2023-07-05 12:30:00,22.8,0.0,22.8,22.8,Off
2023-07-05 13:00:00,19.8,0.10799999999999993,22.8,50.0,On
2023-07-05 13:30:00,19.8,0.10799999999999993,49.922599139990446,50.0,On
2023-07-05 14:00:00,21.0,0.0,21.0,21.0,Off
2023-07-05 14:30:00,21.0,0.0,21.0,21.0,Off
2023-07-05 15:00:00,20.3,0.06299999999999993,21.0,50.0,On
2023-07-05 15:30:00,20.3,0.06299999999999993,49.95484949832776,50.0,On
2023-07-05 16:00:00,17.8,0.2879999999999999,50.0,50.0,On
2023-07-05 16:30:00,17.8,0.2879999999999999,50.20640229335881,50.0,On
2023-07-05 17:00:00,17.9,0.27900000000000014,50.41280458671763,50.0,On
2023-07-05 17:30:00,17.9,0.27900000000000014,50.61275680840898,50.0,On
2023-07-05 18:00:00,16.8,0.37799999999999995,50.812709030100336,50.0,On
2023-07-05 18:30:00,16.8,0.0,51.08361204013378,50.0,Off
2023-07-05 19:00:00,18.3,0.0,50.812709030100336,50.0,Off
2023-07-05 19:30:00,18.3,0.0,50.63855709507884,50.0,Off
2023-07-05 20:00:00,18.9,0.0,50.46440516005734,50.0,Off
2023-07-05 20:30:00,18.9,0.0,50.328953655040614,50.0,Off
2023-07-05 21:00:00,15.8,0.0,50.19350215002389,50.0,Off
2023-07-05 21:30:00,15.8,0.0,49.858098423315816,50.0,Off
2023-07-05 22:00:00,16.8,0.0,49.52269469660774,50.0,Off
2023-07-05 22:30:00,16.8,0.0,49.2517916865743,50.0,Off
2023-07-05 23:00:00,14.3,0.6029999999999999,48.98088867654086,50.0,On
2023-07-05 23:30:00,14.3,0.6029999999999999,49.56784519827998,50.0,On
2023-07-06 00:00:00,12.6,0.756,50.0,50.0,On
2023-07-06 00:30:00,12.6,0.756,50.541806020066886,50.0,On
2023-07-06 01:00:00,12.1,0.0,51.08361204013377,50.0,Off
2023-07-06 01:30:00,12.1,0.0,50.509555661729564,50.0,Off
2023-07-06 02:00:00,13.8,0.0,49.935499283325356,50.0,Off
2023-07-06 02:30:00,13.8,0.0,49.471094123268024,50.0,Off
2023-07-06 03:00:00,14.7,0.0,49.00668896321069,50.0,Off
2023-07-06 03:30:00,14.7,0.5670000000000001,48.600334448160524,50.0,On
2023-07-06 04:00:00,13.4,0.6839999999999999,49.59364548494983,50.0,On
2023-07-06 04:30:00,13.4,0.6839999999999999,50.08385093167702,50.0,On
2023-07-06 05:00:00,12.2,0.792,50.57405637840421,50.0,On
2023-07-06 05:30:00,12.2,0.0,51.14166268514095,50.0,Off
2023-07-06 06:00:00,15.0,0.0,50.57405637840421,50.0,Off
2023-07-06 06:30:00,15.0,0.0,50.18705207835643,50.0,Off
2023-07-06 07:00:00,18.2,0.0,49.80004777830865,50.0,Off
2023-07-06 07:30:00,18.2,0.0,49.61944577161969,50.0,Off
2023-07-06 08:00:00,20.6,0.0,49.43884376493072,50.0,Off
2023-07-06 08:30:00,20.6,0.0,49.413043478260875,50.0,Off
2023-07-06 09:00:00,17.5,0.0,49.387243191591025,50.0,Off
2023-07-06 09:30:00,17.5,0.0,49.16149068322982,50.0,Off
2023-07-06 10:00:00,17.4,0.3240000000000001,48.93573817486862,50.0,On
2023-07-06 10:30:00,17.4,0.3240000000000001,49.76779741997133,50.0,On
2023-07-06 11:00:00,17.9,0.27900000000000014,50.0,50.0,On
2023-07-06 11:30:00,17.9,0.27900000000000014,50.199952221691355,50.0,On
2023-07-06 12:00:00,18.1,0.26099999999999984,50.39990444338271,50.0,On
2023-07-06 12:30:00,18.1,0.26099999999999984,50.58695652173913,50.0,On
2023-07-06 13:00:00,18.3,0.24299999999999994,50.774008600095556,50.0,On
2023-07-06 13:30:00,18.3,0.24299999999999994,50.948160535117054,50.0,On
2023-07-06 14:00:00,18.4,0.0,51.12231247013855,50.0,Off
2023-07-06 14:30:00,18.4,0.0,50.95461060678451,50.0,Off
2023-07-06 15:00:00,18.8,0.0,50.78690874343047,50.0,Off
2023-07-06 15:30:00,18.8,0.0,50.64500716674629,50.0,Off
2023-07-06 16:00:00,18.0,0.0,50.503105590062106,50.0,Off
2023-07-06 16:30:00,18.0,0.0,50.30960344003822,50.0,Off
2023-07-06 17:00:00,17.7,0.0,50.11610129001433,50.0,Off
2023-07-06 17:30:00,17.7,0.0,49.90324892498805,50.0,Off
2023-07-06 18:00:00,17.8,0.0,49.69039655996177,50.0,Off
2023-07-06 18:30:00,17.8,0.0,49.483994266602956,50.0,Off
2023-07-06 19:00:00,17.8,0.0,49.27759197324414,50.0,Off
2023-07-06 19:30:00,17.8,0.0,49.07118967988533,50.0,Off
2023-07-06 20:00:00,16.6,0.39599999999999985,48.864787386526515,50.0,On
2023-07-06 20:30:00,16.6,0.39599999999999985,49.71619684663163,50.0,On
2023-07-06 21:00:00,15.9,0.45899999999999996,50.0,50.0,On
2023-07-06 21:30:00,15.9,0.45899999999999996,50.328953655040614,50.0,On
2023-07-06 22:00:00,15.5,0.495,50.65790731008123,50.0,On
2023-07-06 22:30:00,15.5,0.0,51.01266125179169,50.0,Off
2023-07-06 23:00:00,15.5,0.0,50.65790731008123,50.0,Off
2023-07-06 23:30:00,15.5,0.0,50.303153368370765,50.0,Off
2023-07-07 00:00:00,15.7,0.0,49.9483994266603,50.0,Off
2023-07-07 00:30:00,15.7,0.0,49.60654562828476,50.0,Off
2023-07-07 01:00:00,15.9,0.0,49.264691829909225,50.0,Off
2023-07-07 01:30:00,15.9,0.45899999999999996,48.93573817486861,50.0,On
2023-07-07 02:00:00,15.8,0.4679999999999999,49.671046344959386,50.0,On
2023-07-07 02:30:00,15.8,0.4679999999999999,50.00645007166746,50.0,On
2023-07-07 03:00:00,15.7,0.47700000000000004,50.34185379837553,50.0,On
2023-07-07 03:30:00,15.7,0.47700000000000004,50.68370759675107,50.0,On
2023-07-07 04:00:00,15.2,0.0,51.02556139512661,50.0,Off
2023-07-07 04:30:00,15.2,0.0,50.651457238413755,50.0,Off
2023-07-07 05:00:00,14.0,0.0,50.2773530817009,50.0,Off
2023-07-07 05:30:00,14.0,0.0,49.825848064978494,50.0,Off
2023-07-07 06:00:00,14.2,0.0,49.37434304825609,50.0,Off
2023-07-07 06:30:00,14.2,0.612,48.935738174868604,50.0,On
2023-07-07 07:00:00,15.3,0.5129999999999999,49.56139512661252,50.0,On
2023-07-07 07:30:00,15.3,0.5129999999999999,49.929049211657905,50.0,On
2023-07-07 08:00:00,16.2,0.43200000000000005,50.29670329670329,50.0,On
2023-07-07 08:30:00,16.2,0.43200000000000005,50.606306736741516,50.0,On
2023-07-07 09:00:00,16.7,0.38700000000000007,50.91591017677974,50.0,On
2023-07-07 09:30:00,16.7,0.0,51.19326325848065,50.0,Off
2023-07-07 10:00:00,17.5,0.0,50.91591017677974,50.0,Off
2023-07-07 10:30:00,17.5,0.0,50.690157668418536,50.0,Off
2023-07-07 11:00:00,16.2,0.0,50.46440516005733,50.0,Off
2023-07-07 11:30:00,16.2,0.0,50.15480172001911,50.0,Off
2023-07-07 12:00:00,16.4,0.0,49.845198279980885,50.0,Off
2023-07-07 12:30:00,16.4,0.0,49.548494983277585,50.0,Off
2023-07-07 13:00:00,16.5,0.0,49.251791686574286,50.0,Off
2023-07-07 13:30:00,16.5,0.40499999999999997,48.96153846153845,50.0,On
2023-07-07 14:00:00,15.7,0.47700000000000004,49.70974677496417,50.0,On
2023-07-07 14:30:00,15.7,0.47700000000000004,50.051600573339705,50.0,On
2023-07-07 15:00:00,14.7,0.5670000000000001,50.393454371715244,50.0,On
2023-07-07 15:30:00,14.7,0.5670000000000001,50.79980888676541,50.0,On
2023-07-07 16:00:00,15.6,0.0,51.20616340181558,50.0,Off
2023-07-07 16:30:00,15.6,0.0,50.85785953177258,50.0,Off
2023-07-07 17:00:00,14.7,0.0,50.509555661729586,50.0,Off
2023-07-07 17:30:00,14.7,0.0,50.10320114667942,50.0,Off
2023-07-07 18:00:00,14.4,0.0,49.69684663162925,50.0,Off
2023-07-07 18:30:00,14.4,0.0,49.27114190157669,50.0,Off
2023-07-07 19:00:00,14.2,0.612,48.84543717152413,50.0,On
2023-07-07 19:30:00,14.2,0.612,49.56139512661252,50.0,On
2023-07-07 20:00:00,12.4,0.7739999999999999,50.0,50.0,On
2023-07-07 20:30:00,12.4,0.7739999999999999,50.55470616340182,50.0,On
2023-07-07 21:00:00,12.4,0.0,51.109412326803636,50.0,Off
2023-07-07 21:30:00,12.4,0.0,50.55470616340182,50.0,Off
2023-07-07 22:00:00,12.4,0.0,50.0,50.0,Off
2023-07-07 22:30:00,12.4,0.0,49.44529383659818,50.0,Off
2023-07-07 23:00:00,12.1,0.801,48.890587673196364,50.0,On
2023-07-07 23:30:00,12.1,0.801,49.42594362159579,50.0,On
2023-07-08 00:00:00,11.3,0.8729999999999999,50.0,50.0,On
2023-07-08 00:30:00,11.3,0.8729999999999999,50.625656951743906,50.0,On
2023-07-08 01:00:00,11.4,0.0,51.25131390348781,50.0,Off
2023-07-08 01:30:00,11.4,0.0,50.632107023411365,50.0,Off
2023-07-08 02:00:00,11.4,0.0,50.01290014333492,50.0,Off
2023-07-08 02:30:00,11.4,0.0,49.39369326325847,50.0,Off
2023-07-08 03:00:00,11.0,0.8999999999999999,48.77448638318202,50.0,On
2023-07-08 03:30:00,11.0,0.8999999999999999,49.354992833253704,50.0,On
2023-07-08 04:00:00,10.2,0.972,50.0,50.0,On
2023-07-08 04:30:00,10.2,0.972,50.696607740086,50.0,On
2023-07-08 05:00:00,10.2,0.0,51.393215480172,50.0,Off
2023-07-08 05:30:00,10.2,0.0,50.696607740086,50.0,Off
2023-07-08 06:00:00,11.4,0.0,50.0,50.0,Off
2023-07-08 06:30:00,11.4,0.0,49.38079311992355,50.0,Off
2023-07-08 07:00:00,12.9,0.729,48.761586239847105,50.0,On
2023-07-08 07:30:00,12.9,0.729,49.4775441949355,50.0,On
2023-07-08 08:00:00,14.3,0.6029999999999999,50.0,50.0,On
2023-07-08 08:30:00,14.3,0.6029999999999999,50.43215480172002,50.0,On
2023-07-08 09:00:00,15.5,0.495,50.864309603440034,50.0,On
2023-07-08 09:30:00,15.5,0.0,51.2190635451505,50.0,Off
2023-07-08 10:00:00,16.3,0.0,50.864309603440034,50.0,Off
2023-07-08 10:30:00,16.3,0.0,50.56115623506928,50.0,Off
2023-07-08 11:00:00,16.0,0.0,50.25800286669852,50.0,Off
2023-07-08 11:30:00,16.0,0.0,49.93549928332537,50.0,Off
2023-07-08 12:00:00,16.2,0.0,49.61299569995222,50.0,Off
2023-07-08 12:30:00,16.2,0.0,49.303392259914,50.0,Off
2023-07-08 13:00:00,17.8,0.2879999999999999,48.993788819875775,50.0,On
2023-07-08 13:30:00,17.8,0.2879999999999999,49.79359770664119,50.0,On
2023-07-08 14:00:00,16.1,0.44099999999999984,50.0,50.0,On
2023-07-08 14:30:00,16.1,0.44099999999999984,50.31605351170568,50.0,On
2023-07-08 15:00:00,17.3,0.3329999999999999,50.632107023411365,50.0,On
2023-07-08 15:30:00,17.3,0.3329999999999999,50.87075967510749,50.0,On
2023-07-08 16:00:00,16.3,0.0,51.10941232680362,50.0,Off
2023-07-08 16:30:00,16.3,0.0,50.80625895843286,50.0,Off
2023-07-08 17:00:00,14.5,0.0,50.503105590062106,50.0,Off
2023-07-08 17:30:00,14.5,0.0,50.08385093167701,50.0,Off
2023-07-08 18:00:00,15.5,0.0,49.66459627329192,50.0,Off
2023-07-08 18:30:00,15.5,0.0,49.30984233158146,50.0,Off
2023-07-08 19:00:00,15.5,0.495,48.955088389870994,50.0,On
2023-07-08 19:30:00,15.5,0.495,49.64524605828954,50.0,On
2023-07-08 20:00:00,14.1,0.621,50.0,50.0,On
2023-07-08 20:30:00,14.1,0.621,50.44505494505494,50.0,On
2023-07-08 21:00:00,13.0,0.72,50.89010989010988,50.0,On
2023-07-08 21:30:00,13.0,0.0,51.40611562350692,50.0,Off
2023-07-08 22:00:00,11.5,0.0,50.89010989010988,50.0,Off
2023-07-08 22:30:00,11.5,0.0,50.2773530817009,50.0,Off
2023-07-08 23:00:00,11.3,0.0,49.66459627329192,50.0,Off
2023-07-08 23:30:00,11.3,0.0,49.038939321548014,50.0,Off
2023-07-09 00:00:00,10.2,0.972,48.41328236980411,50.0,On
2023-07-09 00:30:00,10.2,0.972,49.303392259914,50.0,On
2023-07-09 01:00:00,9.5,1.035,50.0,50.0,On
2023-07-09 01:30:00,9.5,1.035,50.74175824175824,50.0,On
2023-07-09 02:00:00,8.8,0.0,51.48351648351648,50.0,Off
2023-07-09 02:30:00,8.8,0.0,50.696607740086,50.0,Off
2023-07-09 03:00:00,7.1,0.0,49.90969899665552,50.0,Off
2023-07-09 03:30:00,7.1,0.0,49.013139034878165,50.0,Off
2023-07-09 04:00:00,7.1,1.251,48.11657907310081,50.0,On
2023-07-09 04:30:00,7.1,1.251,49.103440038222644,50.0,On
2023-07-09 05:00:00,8.2,1.152,50.0,50.0,On
2023-07-09 05:30:00,8.2,1.152,50.82560917343526,50.0,On
2023-07-09 06:00:00,9.7,0.0,51.65121834687052,50.0,Off
2023-07-09 06:30:00,9.7,0.0,50.922360248447205,50.0,Off
2023-07-09 07:00:00,11.3,0.0,50.19350215002389,50.0,Off
2023-07-09 07:30:00,11.3,0.0,49.56784519827998,50.0,Off
2023-07-09 08:00:00,13.1,0.711,48.94218824653608,50.0,On
2023-07-09 08:30:00,13.1,0.711,49.49044433827043,50.0,On
2023-07-09 09:00:00,14.1,0.621,50.0,50.0,On
2023-07-09 09:30:00,14.1,0.621,50.44505494505494,50.0,On
2023-07-09 10:00:00,14.3,0.6029999999999999,50.89010989010988,50.0,On
2023-07-09 10:30:00,14.3,0.0,51.3222646918299,50.0,Off
2023-07-09 11:00:00,14.8,0.0,50.89010989010988,50.0,Off
2023-07-09 11:30:00,14.8,0.0,50.49020544672718,50.0,Off
2023-07-09 12:00:00,15.2,0.0,50.09030100334448,50.0,Off
2023-07-09 12:30:00,15.2,0.0,49.716196846631625,50.0,Off
2023-07-09 13:00:00,15.3,0.0,49.34209268991877,50.0,Off
2023-07-09 13:30:00,15.3,0.5129999999999999,48.974438604873384,50.0,On
2023-07-09 14:00:00,15.1,0.531,49.63234591495461,50.0,On
2023-07-09 14:30:00,15.1,0.531,50.012900143334925,50.0,On
2023-07-09 15:00:00,14.1,0.621,50.39345437171524,50.0,On
2023-07-09 15:30:00,14.1,0.621,50.83850931677018,50.0,On
2023-07-09 16:00:00,14.2,0.0,51.28356426182512,50.0,Off
2023-07-09 16:30:00,14.2,0.0,50.84495938843764,50.0,Off
2023-07-09 17:00:00,14.1,0.0,50.406354515050154,50.0,Off
2023-07-09 17:30:00,14.1,0.0,49.96129956999521,50.0,Off
2023-07-09 18:00:00,13.2,0.0,49.51624462494027,50.0,Off
2023-07-09 18:30:00,13.2,0.0,49.01313903487816,50.0,Off
2023-07-09 19:00:00,12.8,0.7379999999999999,48.510033444816045,50.0,On
2023-07-09 19:30:00,12.8,0.7379999999999999,49.47109412326804,50.0,On
2023-07-09 20:00:00,12.6,0.756,50.0,50.0,On
2023-07-09 20:30:00,12.6,0.756,50.541806020066886,50.0,On
2023-07-09 21:00:00,12.0,0.0,51.08361204013377,50.0,Off
2023-07-09 21:30:00,12.0,0.0,50.503105590062106,50.0,Off
2023-07-09 22:00:00,12.0,0.0,49.92259913999044,50.0,Off
2023-07-09 22:30:00,12.0,0.0,49.34209268991877,50.0,Off
2023-07-09 23:00:00,12.2,0.792,48.761586239847105,50.0,On
2023-07-09 23:30:00,12.2,0.792,49.43239369326326,50.0,On
2023-07-10 00:00:00,11.8,0.828,50.0,50.0,On
2023-07-10 00:30:00,11.8,0.828,50.59340659340659,50.0,On
2023-07-10 01:00:00,12.1,0.0,51.18681318681318,50.0,Off
2023-07-10 01:30:00,12.1,0.0,50.612756808408975,50.0,Off
2023-07-10 02:00:00,11.8,0.0,50.038700430004766,50.0,Off
2023-07-10 02:30:00,11.8,0.0,49.445293836598175,50.0,Off
2023-07-10 03:00:00,11.2,0.882,48.851887243191584,50.0,On
2023-07-10 03:30:00,11.2,0.882,49.36789297658863,50.0,On
2023-07-10 04:00:00,10.9,0.9089999999999999,50.0,50.0,On
2023-07-10 04:30:00,10.9,0.9089999999999999,50.65145723841376,50.0,On
2023-07-10 05:00:00,11.0,0.0,51.302914476827524,50.0,Off
2023-07-10 05:30:00,11.0,0.0,50.65790731008123,50.0,Off
2023-07-10 06:00:00,11.7,0.0,50.01290014333493,50.0,Off
2023-07-10 06:30:00,11.7,0.0,49.413043478260875,50.0,Off
2023-07-10 07:00:00,12.1,0.801,48.81318681318682,50.0,On
2023-07-10 07:30:00,12.1,0.801,49.42594362159579,50.0,On
2023-07-10 08:00:00,12.7,0.747,50.0,50.0,On
2023-07-10 08:30:00,12.7,0.747,50.53535594839943,50.0,On
2023-07-10 09:00:00,13.7,0.0,51.070711896798855,50.0,Off
2023-07-10 09:30:00,13.7,0.0,50.59985666507406,50.0,Off
2023-07-10 10:00:00,13.5,0.0,50.12900143334926,50.0,Off
2023-07-10 10:30:00,13.5,0.0,49.64524605828954,50.0,Off
2023-07-10 11:00:00,15.3,0.0,49.161490683229815,50.0,Off
2023-07-10 11:30:00,15.3,0.5129999999999999,48.79383659818443,50.0,On
2023-07-10 12:00:00,17.1,0.35099999999999987,49.63234591495461,50.0,On
2023-07-10 12:30:00,17.1,0.35099999999999987,49.883898709985665,50.0,On
2023-07-10 13:00:00,19.6,0.12599999999999986,50.13545150501672,50.0,On
2023-07-10 13:30:00,19.6,0.12599999999999986,50.2257525083612,50.0,On
2023-07-10 14:00:00,20.8,0.017999999999999936,50.316053511705675,50.0,On
2023-07-10 14:30:00,20.8,0.017999999999999936,50.3289536550406,50.0,On
2023-07-10 15:00:00,19.1,0.17099999999999987,50.341853798375524,50.0,On
2023-07-10 15:30:00,19.1,0.17099999999999987,50.46440516005732,50.0,On
2023-07-10 16:00:00,17.9,0.27900000000000014,50.58695652173911,50.0,On
2023-07-10 16:30:00,17.9,0.27900000000000014,50.786908743430466,50.0,On
2023-07-10 17:00:00,18.3,0.24299999999999994,50.98686096512182,50.0,On
2023-07-10 17:30:00,18.3,0.0,51.16101290014332,50.0,Off
2023-07-10 18:00:00,16.8,0.0,50.98686096512182,50.0,Off
2023-07-10 18:30:00,16.8,0.0,50.71595795508838,50.0,Off
2023-07-10 19:00:00,16.1,0.0,50.445054945054935,50.0,Off
2023-07-10 19:30:00,16.1,0.0,50.12900143334925,50.0,Off
2023-07-10 20:00:00,17.4,0.0,49.81294792164357,50.0,Off
2023-07-10 20:30:00,17.4,0.0,49.5807453416149,50.0,Off
2023-07-10 21:00:00,17.1,0.0,49.34854276158623,50.0,Off
2023-07-10 21:30:00,17.1,0.0,49.09698996655518,50.0,Off
2023-07-10 22:00:00,16.5,0.40499999999999997,48.845437171524125,50.0,On
2023-07-10 22:30:00,16.5,0.40499999999999997,49.70974677496417,50.0,On
2023-07-10 23:00:00,15.1,0.531,50.0,50.0,On
2023-07-10 23:30:00,15.1,0.531,50.38055422838031,50.0,On
2023-07-11 00:00:00,16.2,0.43200000000000005,50.761108456760624,50.0,On
2023-07-11 00:30:00,16.2,0.0,51.07071189679885,50.0,Off
2023-07-11 01:00:00,15.9,0.0,50.761108456760624,50.0,Off
2023-07-11 01:30:00,15.9,0.0,50.43215480172001,50.0,Off
2023-07-11 02:00:00,15.9,0.0,50.103201146679396,50.0,Off
2023-07-11 02:30:00,15.9,0.0,49.77424749163878,50.0,Off
2023-07-11 03:00:00,16.0,0.0,49.44529383659817,50.0,Off
2023-07-11 03:30:00,16.0,0.0,49.12279025322502,50.0,Off
2023-07-11 04:00:00,15.3,0.5129999999999999,48.80028666985187,50.0,On
2023-07-11 04:30:00,15.3,0.5129999999999999,49.63234591495461,50.0,On
2023-07-11 05:00:00,15.3,0.5129999999999999,50.0,50.0,On
2023-07-11 05:30:00,15.3,0.5129999999999999,50.36765408504539,50.0,On
2023-07-11 06:00:00,15.9,0.45899999999999996,50.735308170090775,50.0,On
2023-07-11 06:30:00,15.9,0.0,51.06426182513139,50.0,Off
2023-07-11 07:00:00,16.4,0.0,50.735308170090775,50.0,Off
2023-07-11 07:30:00,16.4,0.0,50.438604873387476,50.0,Off
2023-07-11 08:00:00,16.4,0.0,50.14190157668418,50.0,Off
2023-07-11 08:30:00,16.4,0.0,49.84519827998088,50.0,Off
2023-07-11 09:00:00,17.6,0.0,49.54849498327758,50.0,Off
2023-07-11 09:30:00,17.6,0.0,49.32919254658384,50.0,Off
2023-07-11 10:00:00,19.5,0.0,49.1098901098901,50.0,Off
2023-07-11 10:30:00,19.5,0.0,49.01313903487816,50.0,Off
